,count,count,count,tested,tested,tested,7daypos100k,7daypos100k,7daypos100k,percentage,percentage,percentage,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,7daypos100k_14day,7daypos100k_14day,7daypos100k_14day,population,population,population
zip,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304
date,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,131,1286,583,2403,26960,13270,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-17,134,1302,593,2429,27126,13367,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-18,135,1306,592,2442,27440,13455,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-19,135,1335,597,2462,27640,13554,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-20,138,1342,604,2482,27763,13649,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-21,139,1346,608,2501,27926,13716,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-22,139,1352,611,2516,28095,13794,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-23,141,1358,616,2534,28272,13869,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-24,142,1366,622,2558,28557,13977,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-25,142,1373,633,2575,28813,14088,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-26,142,1374,635,2586,28974,14163,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-27,142,1376,637,2591,29095,14220,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-28,143,1393,643,2596,29225,14295,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-29,144,1399,644,2606,29396,14349,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-30,144,1411,649,2620,29590,14469,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2020-12-31,144,1419,653,2634,29791,14590,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-01,146,1440,660,2653,30074,14689,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-02,146,1444,667,2675,30244,14764,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-03,146,1449,669,2684,30338,14799,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-04,147,1458,673,2688,30436,14845,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-05,148,1470,676,2703,30582,14908,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-06,148,1479,686,2718,30718,14967,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-07,150,1491,692,2745,30877,15063,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-08,151,1513,703,2761,31059,15175,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-09,151,1528,710,2778,31348,15297,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-10,153,1537,716,2795,31502,15378,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-11,155,1548,721,2813,31652,15458,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-12,155,1557,729,2825,31822,15528,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-13,156,1574,737,2831,31923,15592,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-14,157,1588,743,2850,32111,15680,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-15,158,1604,746,2862,32389,15778,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-16,160,1611,750,2880,32694,15865,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-17,163,1620,753,2892,32848,15955,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-18,163,1626,756,2912,33042,16039,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-19,164,1633,759,2921,33150,16082,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-20,163,1639,761,2940,33295,16137,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-21,163,1643,767,2956,33429,16205,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-22,164,1652,772,2984,33739,16289,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-23,164,1659,776,2998,33933,16382,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-24,165,1664,777,3014,34085,16449,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-25,165,1671,785,3020,34240,16504,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-26,166,1671,787,3037,34467,16558,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-27,165,1675,788,3051,34576,16624,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-28,165,1684,792,3064,34708,16706,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-29,165,1688,793,3096,35053,16793,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-30,166,1691,796,3117,35245,16909,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-01-31,167,1692,797,3128,35413,16994,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-01,167,1695,799,3135,35572,17050,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-02,169,1699,799,3139,35785,17103,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-03,173,1712,804,3178,36022,17218,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-04,173,1720,807,3206,36205,17296,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-05,174,1724,811,3225,36572,17385,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-06,174,1729,814,3240,36736,17470,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-07,174,1734,815,3254,36873,17535,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-08,174,1737,816,3269,37033,17591,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-09,174,1738,818,3278,37232,17646,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-10,174,1745,818,3294,37353,17708,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-11,173,1746,824,3329,37519,17799,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-12,175,1752,826,3352,37885,17883,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-13,175,1754,829,3370,38059,17951,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-14,175,1758,830,3380,38212,18015,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-15,175,1760,832,3386,38342,18056,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-16,176,1766,833,3393,38529,18091,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-17,176,1773,835,3404,38626,18141,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-18,176,1777,839,3418,38711,18213,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-19,176,1782,844,3442,39013,18293,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-20,176,1785,847,3463,39145,18366,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-21,176,1789,848,3477,39309,18429,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-22,176,1792,855,3487,39428,18488,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-23,176,1793,855,3493,39529,18535,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-24,176,1798,860,3505,39680,18610,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-25,177,1799,861,3523,39920,18698,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-26,177,1800,861,3547,40287,18793,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-27,177,1800,861,3576,40444,18866,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-02-28,177,1804,861,3585,40603,18938,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-01,177,1809,862,3595,40689,18980,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-02,177,1814,867,3603,40898,19027,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-03,179,1817,870,3626,41022,19090,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-04,179,1819,871,3644,41177,19183,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-05,179,1823,871,3665,41445,19263,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-06,179,1829,874,3680,41578,19350,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-07,179,1834,874,3695,41724,19422,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-08,179,1836,874,3709,41835,19457,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-09,180,1834,875,3722,41925,19499,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-10,182,1845,881,3735,42050,19577,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-11,183,1849,884,3749,42246,19673,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-12,183,1849,889,3768,42502,19778,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-13,184,1852,891,3781,42620,19852,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-14,184,1854,892,3793,42755,19930,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-15,185,1854,894,3800,42847,19976,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-16,185,1855,895,3810,42943,20017,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-17,185,1857,895,3834,43085,20100,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-18,185,1857,897,3861,43335,20160,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-19,185,1859,900,3872,43502,20250,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-20,186,1861,903,3899,43620,20339,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-21,186,1864,904,3913,43808,20419,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-22,186,1865,908,3919,43893,20472,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-23,186,1868,911,3936,43986,20519,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-24,186,1884,912,3944,44135,20592,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-25,186,1886,915,3978,44368,20708,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-26,186,1893,920,4004,44765,20799,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-27,189,1898,923,4026,44989,20906,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-28,190,1905,925,4037,45195,21001,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-29,192,1908,931,4048,45320,21078,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-30,194,1914,932,4061,45410,21134,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-03-31,195,1917,933,4084,45539,21220,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-01,195,1921,939,4102,45740,21350,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-02,195,1924,941,4119,46014,21429,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-03,195,1928,942,4140,46260,21501,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-04,195,1931,942,4155,46438,21623,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-05,196,1932,943,4162,46592,21712,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-06,196,1937,947,4169,46752,21790,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-07,198,1940,950,4193,46974,21930,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-08,202,1945,953,4231,47237,22070,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-09,206,1952,955,4250,47606,22188,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-10,207,1958,958,4276,47833,22286,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-11,210,1964,961,4297,48007,22394,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-12,210,1966,962,4309,48153,22443,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-13,211,1969,964,4317,48268,22507,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-14,211,1976,965,4334,48426,22593,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-15,211,1976,966,4355,48664,22706,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-16,211,1978,968,4388,48859,22801,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-17,211,1981,968,4435,49026,22873,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-18,211,1983,970,4454,49209,22938,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-19,211,1986,974,4470,49310,22989,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-20,213,1991,974,4479,49471,23049,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-21,213,1991,974,4501,49602,23115,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-22,213,1994,977,4541,49794,23237,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-23,213,1998,980,4555,50054,23348,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-24,213,2004,983,4568,50201,23458,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-25,213,2004,983,4585,50324,23529,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-26,213,2006,985,4595,50407,23589,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-27,213,2008,988,4603,50514,23651,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-28,213,2011,989,4624,50664,23723,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-29,213,2012,996,4643,50815,23814,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-04-30,213,2016,998,4656,51080,23913,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-01,215,2021,1001,4676,51230,23998,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-02,215,2022,1003,4691,51387,24095,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-03,216,2025,1009,4699,51481,24174,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-04,216,2028,1010,4710,51584,24245,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-05,218,2030,1013,4729,51719,24336,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-06,217,2030,1014,4763,51875,24444,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-07,217,2035,1016,4798,52273,24620,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-08,217,2037,1016,4813,52406,24701,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-09,218,2042,1019,4834,52604,24807,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-10,219,2042,1020,4844,52668,24845,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-11,219,2043,1021,4854,52753,24899,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-12,219,2044,1024,4866,52888,24966,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-13,219,2046,1025,4886,53031,25070,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-14,219,2050,1026,4906,53252,25162,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-15,219,2054,1029,4919,53434,25236,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-16,218,2055,1029,4925,53558,25295,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-17,218,2056,1028,4934,53638,25330,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-18,218,2063,1029,4944,53865,25374,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-19,218,2064,1030,4958,54025,25450,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-20,218,2064,1030,4974,54165,25536,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-21,218,2070,1030,4991,54398,25634,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-22,218,2073,1030,5009,54521,25695,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-23,218,2074,1032,5026,54619,25753,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-24,218,2077,1032,5031,54701,25799,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-25,218,2081,1033,5042,54778,25824,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-26,218,2083,1034,5056,54899,25889,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-27,218,2085,1035,5065,55022,25938,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-28,218,2089,1037,5073,55215,25990,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-29,218,2096,1037,5079,55356,26046,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-30,218,2096,1037,5090,55466,26094,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-31,218,2097,1038,5093,55532,26129,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-01,218,2097,1038,5099,55607,26159,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-02,218,2098,1038,5102,55648,26176,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-03,218,2098,1038,5111,55766,26249,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-04,218,2099,1038,5119,55991,26310,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-05,218,2100,1038,5136,56083,26362,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-06,218,2100,1039,5148,56183,26422,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-07,218,2100,1039,5164,56231,26449,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-08,218,2100,1039,5172,56303,26485,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-09,218,2099,1039,5186,56396,26538,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-10,218,2099,1039,5201,56484,26584,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-11,218,2103,1039,5205,56584,26626,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-12,218,2103,1039,5220,56808,26699,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-13,218,2104,1040,5243,56981,26771,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-14,218,2103,1040,5250,57073,26832,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-15,218,2102,1040,5257,57232,26893,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-16,218,2102,1039,5265,57365,26969,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-17,218,2101,1039,5277,57509,27046,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-18,219,2101,1039,5284,57772,27117,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-19,219,2101,1039,5305,57906,27185,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-20,219,2101,1039,5316,58048,27252,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-21,219,2101,1039,5326,58120,27278,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-22,219,2099,1038,5333,58257,27334,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-23,219,2099,1038,5340,58409,27419,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-24,219,2098,1037,5350,58545,27487,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-25,219,2098,1037,5370,58786,27604,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-26,219,2098,1037,5381,58894,27657,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-27,219,2099,1037,5391,58979,27699,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-28,219,2098,1037,5394,59038,27731,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-29,219,2098,1037,5402,59161,27797,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-30,219,2098,1037,5416,59312,27866,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-01,219,2098,1037,5420,59481,27909,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-02,219,2099,1037,5428,59548,27956,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-03,219,2102,1037,5434,59677,27989,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-04,219,2102,1037,5434,59697,27995,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-05,219,2102,1037,5434,59698,28000,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-06,219,2102,1038,5444,59828,28056,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-07,219,2104,1039,5447,59875,28096,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-08,219,2105,1039,5456,59986,28132,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-09,219,2106,1040,5464,60119,28188,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-10,219,2106,1043,5471,60228,28233,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-11,219,2111,1044,5479,60309,28270,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-12,219,2113,1044,5483,60367,28304,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-13,218,2114,1045,5490,60415,28348,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-14,218,2117,1047,5498,60522,28393,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-15,219,2119,1049,5512,60621,28440,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-16,219,2119,1050,5519,60703,28470,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-17,219,2120,1051,5525,60807,28509,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-18,220,2122,1051,5530,60890,28569,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-19,221,2123,1051,5538,60962,28597,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-20,221,2123,1052,5544,61014,28616,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-21,221,2125,1053,5551,61085,28652,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-22,221,2132,1054,5563,61222,28709,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-23,221,2135,1057,5572,61315,28751,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
