date,count,tested,percentage,count_14day,tested_14day,percentage_14day,Unknown tested,Unknown count,Unknown percentage,<20 tested,<20 count,<20 percentage,20-29 tested,20-29 count,20-29 percentage,30-39 tested,30-39 count,30-39 percentage,40-49 tested,40-49 count,40-49 percentage,50-59 tested,50-59 count,50-59 percentage,60-69 tested,60-69 count,60-69 percentage,70-79 tested,70-79 count,70-79 percentage,80+ tested,80+ count,80+ percentage,Unknown tested_14day,Unknown count_14day,Unknown percentage_14day,<20 tested_14day,<20 count_14day,<20 percentage_14day,20-29 tested_14day,20-29 count_14day,20-29 percentage_14day,30-39 tested_14day,30-39 count_14day,30-39 percentage_14day,40-49 tested_14day,40-49 count_14day,40-49 percentage_14day,50-59 tested_14day,50-59 count_14day,50-59 percentage_14day,60-69 tested_14day,60-69 count_14day,60-69 percentage_14day,70-79 tested_14day,70-79 count_14day,70-79 percentage_14day,80+ tested_14day,80+ count_14day,80+ percentage_14day
2020-05-25,3.0,68.0,0.04411764705882353,4.857142857142857,85.64285714285714,0.0567139282735613,0.0,0.0,,6.0,2.0,0.3333333333333333,9.0,1.0,0.1111111111111111,12.0,0.0,0.0,10.0,1.0,0.1,13.0,1.0,0.07692307692307693,9.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,5.857142857142857,0.42857142857142855,0.07317073170731707,10.142857142857142,0.7857142857142857,0.07746478873239437,11.214285714285714,0.9285714285714286,0.08280254777070065,10.5,0.8571428571428571,0.08163265306122448,13.5,1.5,0.1111111111111111,9.571428571428571,0.21428571428571427,0.022388059701492536,9.714285714285714,0.14285714285714285,0.014705882352941176,15.214285714285714,0.2857142857142857,0.018779342723004695
2020-05-26,2.0,57.0,0.03508771929824561,4.571428571428571,83.5,0.05474764756201882,0.0,0.0,,5.0,0.0,0.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,5.714285714285714,0.42857142857142855,0.075,9.857142857142858,0.7857142857142857,0.07971014492753623,10.714285714285714,0.7857142857142857,0.07333333333333333,10.285714285714286,0.7857142857142857,0.07638888888888888,13.428571428571429,1.3571428571428572,0.10106382978723405,9.5,0.21428571428571427,0.022556390977443608,9.714285714285714,0.14285714285714285,0.014705882352941176,14.5,0.2857142857142857,0.019704433497536946
2020-05-27,2.0,58.0,0.034482758620689655,4.214285714285714,81.57142857142857,0.05166374781085815,0.0,0.0,,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,10.0,2.0,0.2,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,5.5,0.42857142857142855,0.07792207792207792,9.642857142857142,0.7142857142857143,0.07407407407407408,10.357142857142858,0.6428571428571429,0.06206896551724138,9.928571428571429,0.7142857142857143,0.07194244604316546,13.142857142857142,1.2142857142857142,0.09239130434782608,9.5,0.35714285714285715,0.03759398496240601,9.714285714285714,0.07142857142857142,0.007352941176470588,13.857142857142858,0.21428571428571427,0.015463917525773195
2020-05-28,1.0,58.0,0.017241379310344827,3.7857142857142856,79.42857142857143,0.04766187050359712,0.0,0.0,,4.0,0.0,0.0,8.0,1.0,0.125,7.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,0.125,11.0,1.0,0.09090909090909091,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,5.142857142857143,0.42857142857142855,0.08333333333333333,9.428571428571429,0.7142857142857143,0.07575757575757576,9.928571428571429,0.5,0.050359712230215826,9.714285714285714,0.5714285714285714,0.058823529411764705,13.0,1.1428571428571428,0.0879120879120879,9.571428571428571,0.35714285714285715,0.0373134328358209,9.714285714285714,0.07142857142857142,0.007352941176470588,13.071428571428571,0.21428571428571427,0.01639344262295082
2020-05-29,2.0,57.0,0.03508771929824561,3.4285714285714284,77.42857142857143,0.04428044280442804,0.0,0.0,,5.0,0.0,0.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,5.0,0.42857142857142855,0.08571428571428572,9.071428571428571,0.7142857142857143,0.07874015748031496,9.428571428571429,0.35714285714285715,0.03787878787878788,9.428571428571429,0.5,0.05303030303030303,12.857142857142858,1.0,0.07777777777777778,9.571428571428571,0.35714285714285715,0.0373134328358209,9.642857142857142,0.0,0.0,12.285714285714286,0.14285714285714285,0.011627906976744184
2020-05-30,1.0,60.0,0.016666666666666666,3.0714285714285716,75.5,0.04068117313150426,0.0,0.0,,2.0,0.0,0.0,6.0,1.0,0.16666666666666666,8.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.642857142857143,0.42857142857142855,0.0923076923076923,8.785714285714286,0.7142857142857143,0.08130081300813008,9.071428571428571,0.21428571428571427,0.023622047244094488,9.071428571428571,0.42857142857142855,0.047244094488188976,13.071428571428571,0.8571428571428571,0.06557377049180328,9.571428571428571,0.35714285714285715,0.0373134328358209,9.642857142857142,0.0,0.0,11.714285714285714,0.14285714285714285,0.012195121951219513
2020-05-31,3.0,59.0,0.05084745762711865,3.0,76.42857142857143,0.03925233644859813,0.0,0.0,,3.0,0.0,0.0,5.0,1.0,0.2,7.0,0.0,0.0,6.0,0.0,0.0,14.0,1.0,0.07142857142857142,10.0,0.0,0.0,7.0,1.0,0.14285714285714285,6.0,0.0,0.0,0.0,0.0,,4.714285714285714,0.42857142857142855,0.0909090909090909,8.571428571428571,0.6428571428571429,0.07500000000000001,9.071428571428571,0.14285714285714285,0.015748031496062992,8.928571428571429,0.42857142857142855,0.047999999999999994,13.357142857142858,0.8571428571428571,0.0641711229946524,10.0,0.35714285714285715,0.03571428571428571,9.714285714285714,0.07142857142857142,0.007352941176470588,11.928571428571429,0.21428571428571427,0.017964071856287425
2020-06-01,0.0,70.0,0.0,2.7857142857142856,78.14285714285714,0.03564899451553931,0.0,0.0,,5.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,4.928571428571429,0.42857142857142855,0.08695652173913043,8.285714285714286,0.42857142857142855,0.051724137931034475,9.285714285714286,0.21428571428571427,0.023076923076923075,9.428571428571429,0.42857142857142855,0.04545454545454545,13.5,0.7142857142857143,0.052910052910052914,10.928571428571429,0.35714285714285715,0.032679738562091505,9.785714285714286,0.14285714285714285,0.0145985401459854,12.0,0.21428571428571427,0.017857142857142856
2020-06-02,2.0,69.0,0.028985507246376812,2.642857142857143,74.71428571428571,0.035372848948374766,0.0,0.0,,3.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,5.0,1.0,0.2,0.0,0.0,,4.714285714285714,0.42857142857142855,0.0909090909090909,7.785714285714286,0.42857142857142855,0.055045871559633024,9.214285714285714,0.14285714285714285,0.015503875968992248,9.642857142857142,0.35714285714285715,0.03703703703703704,12.714285714285714,0.6428571428571429,0.050561797752808994,11.071428571428571,0.35714285714285715,0.03225806451612903,9.5,0.14285714285714285,0.015037593984962405,10.071428571428571,0.2857142857142857,0.028368794326241134
2020-06-03,2.0,71.0,0.028169014084507043,2.4285714285714284,71.28571428571429,0.03406813627254508,0.0,0.0,,3.0,0.0,0.0,6.0,1.0,0.16666666666666666,9.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.571428571428571,0.42857142857142855,0.09375,7.428571428571429,0.5714285714285714,0.07692307692307691,9.071428571428571,0.14285714285714285,0.015748031496062992,9.785714285714286,0.35714285714285715,0.0364963503649635,12.071428571428571,0.5,0.04142011834319527,11.285714285714286,0.2857142857142857,0.025316455696202528,9.0,0.14285714285714285,0.015873015873015872,8.071428571428571,0.21428571428571427,0.02654867256637168
2020-06-04,1.0,76.0,0.013157894736842105,2.2142857142857144,68.21428571428571,0.0324607329842932,0.0,0.0,,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,13.0,1.0,0.07692307692307693,11.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,4.571428571428571,0.42857142857142855,0.09375,7.285714285714286,0.5714285714285714,0.0784313725490196,9.142857142857142,0.14285714285714285,0.015625,9.714285714285714,0.2857142857142857,0.029411764705882353,11.785714285714286,0.42857142857142855,0.03636363636363636,11.214285714285714,0.21428571428571427,0.01910828025477707,8.571428571428571,0.14285714285714285,0.016666666666666666,6.0,0.14285714285714285,0.023809523809523808
2020-06-05,2.0,75.0,0.02666666666666667,2.0714285714285716,65.21428571428571,0.03176341730558599,0.0,0.0,,6.0,0.0,0.0,9.0,0.0,0.0,12.0,1.0,0.08333333333333333,10.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,4.571428571428571,0.42857142857142855,0.09375,7.0,0.5714285714285714,0.08163265306122448,9.214285714285714,0.14285714285714285,0.015503875968992248,9.642857142857142,0.21428571428571427,0.022222222222222223,11.357142857142858,0.35714285714285715,0.031446540880503145,11.142857142857142,0.21428571428571427,0.019230769230769232,8.285714285714286,0.14285714285714285,0.017241379310344824,3.9285714285714284,0.14285714285714285,0.03636363636363636
2020-06-06,1.0,76.0,0.013157894736842105,1.9285714285714286,65.78571428571429,0.029315960912052116,0.0,0.0,,5.0,1.0,0.2,10.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,0.09090909090909091,13.0,1.0,0.07692307692307693,13.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.5,0.35714285714285715,0.07936507936507936,7.071428571428571,0.5,0.0707070707070707,9.214285714285714,0.14285714285714285,0.015503875968992248,9.714285714285714,0.21428571428571427,0.022058823529411766,11.357142857142858,0.35714285714285715,0.031446540880503145,11.428571428571429,0.21428571428571427,0.01875,8.5,0.14285714285714285,0.01680672268907563,4.0,0.14285714285714285,0.03571428571428571
2020-06-07,2.0,75.0,0.02666666666666667,1.7142857142857142,66.35714285714286,0.025834230355220665,0.0,0.0,,6.0,0.0,0.0,9.0,0.0,0.0,12.0,1.0,0.08333333333333333,10.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,4.5,0.21428571428571427,0.047619047619047616,7.214285714285714,0.5,0.0693069306930693,9.214285714285714,0.14285714285714285,0.015503875968992248,9.642857142857142,0.14285714285714285,0.014814814814814815,11.571428571428571,0.35714285714285715,0.0308641975308642,11.642857142857142,0.21428571428571427,0.018404907975460124,8.857142857142858,0.07142857142857142,0.008064516129032258,3.9285714285714284,0.07142857142857142,0.01818181818181818
2020-06-08,1.0,76.0,0.013157894736842105,1.5714285714285714,66.92857142857143,0.023479188900747065,0.0,0.0,,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,13.0,1.0,0.07692307692307693,11.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,4.5,0.07142857142857142,0.015873015873015872,7.214285714285714,0.42857142857142855,0.0594059405940594,9.214285714285714,0.14285714285714285,0.015503875968992248,9.642857142857142,0.07142857142857142,0.007407407407407408,11.571428571428571,0.35714285714285715,0.0308641975308642,11.785714285714286,0.21428571428571427,0.01818181818181818,9.071428571428571,0.07142857142857142,0.007874015748031496,3.9285714285714284,0.07142857142857142,0.01818181818181818
2020-06-09,2.0,71.0,0.028169014084507043,1.5714285714285714,67.92857142857143,0.023133543638275498,0.0,0.0,,3.0,0.0,0.0,9.0,0.0,0.0,11.0,1.0,0.09090909090909091,10.0,0.0,0.0,16.0,0.0,0.0,9.0,1.0,0.1111111111111111,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,4.357142857142857,0.07142857142857142,0.01639344262295082,7.428571428571429,0.35714285714285715,0.04807692307692308,9.571428571428571,0.21428571428571427,0.022388059701492536,9.785714285714286,0.07142857142857142,0.0072992700729927,12.0,0.35714285714285715,0.029761904761904764,11.714285714285714,0.2857142857142857,0.024390243902439025,9.214285714285714,0.07142857142857142,0.007751937984496124,4.0,0.07142857142857142,0.017857142857142856
2020-06-10,2.0,72.0,0.027777777777777776,1.5714285714285714,68.92857142857143,0.022797927461139896,0.0,0.0,,3.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-0.1,8.0,1.0,0.125,15.0,0.0,0.0,11.0,1.0,0.09090909090909091,10.0,0.0,0.0,3.0,1.0,0.3333333333333333,0.0,0.0,,4.285714285714286,0.07142857142857142,0.016666666666666666,7.571428571428571,0.35714285714285715,0.04716981132075472,9.714285714285714,0.14285714285714285,0.014705882352941176,9.857142857142858,0.14285714285714285,0.014492753623188404,12.5,0.35714285714285715,0.02857142857142857,11.785714285714286,0.21428571428571427,0.01818181818181818,9.214285714285714,0.07142857142857142,0.007751937984496124,3.857142857142857,0.14285714285714285,0.037037037037037035
2020-06-11,1.0,83.0,0.012048192771084338,1.5714285714285714,70.71428571428571,0.022222222222222223,0.0,0.0,,9.0,1.0,0.1111111111111111,12.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,4.642857142857143,0.14285714285714285,0.030769230769230764,7.857142857142857,0.2857142857142857,0.03636363636363636,9.857142857142858,0.14285714285714285,0.014492753623188404,10.071428571428571,0.14285714285714285,0.014184397163120567,13.071428571428571,0.2857142857142857,0.02185792349726776,11.642857142857142,0.14285714285714285,0.012269938650306749,9.5,0.07142857142857142,0.007518796992481203,3.9285714285714284,0.14285714285714285,0.03636363636363636
2020-06-12,1.0,83.0,0.012048192771084338,1.5,72.57142857142857,0.02066929133858268,0.0,0.0,,10.0,0.0,0.0,11.0,1.0,0.09090909090909091,9.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,5.0,0.14285714285714285,0.02857142857142857,8.214285714285714,0.2857142857142857,0.034782608695652174,10.071428571428571,0.14285714285714285,0.014184397163120567,10.428571428571429,0.14285714285714285,0.0136986301369863,13.428571428571429,0.2857142857142857,0.02127659574468085,11.642857142857142,0.14285714285714285,0.012269938650306749,9.714285714285714,0.07142857142857142,0.007352941176470588,4.071428571428571,0.14285714285714285,0.03508771929824561
2020-06-13,3.0,95.0,0.031578947368421054,1.6428571428571428,75.07142857142857,0.02188392007611798,0.0,0.0,,14.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,19.0,1.0,0.05263157894736842,11.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,5.857142857142857,0.14285714285714285,0.024390243902439025,8.857142857142858,0.21428571428571427,0.02419354838709677,10.428571428571429,0.14285714285714285,0.0136986301369863,11.357142857142858,0.21428571428571427,0.018867924528301886,13.214285714285714,0.2857142857142857,0.021621621621621623,11.642857142857142,0.14285714285714285,0.012269938650306749,9.642857142857142,0.07142857142857142,0.007407407407407408,4.0,0.14285714285714285,0.03571428571428571
2020-06-14,0.0,96.0,0.0,1.4285714285714286,77.71428571428571,0.01838235294117647,0.0,0.0,,15.0,0.0,0.0,15.0,0.0,0.0,13.0,1.0,0.07692307692307693,18.0,0.0,0.0,13.0,-1.0,-0.07692307692307693,11.0,1.0,0.09090909090909091,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,6.714285714285714,0.14285714285714285,0.02127659574468085,9.571428571428571,0.14285714285714285,0.014925373134328358,10.857142857142858,0.21428571428571427,0.019736842105263157,12.214285714285714,0.21428571428571427,0.017543859649122806,13.142857142857142,0.14285714285714285,0.010869565217391304,11.714285714285714,0.21428571428571427,0.018292682926829267,9.642857142857142,0.0,0.0,3.857142857142857,0.14285714285714285,0.037037037037037035
2020-06-15,3.0,95.0,0.031578947368421054,1.6428571428571428,79.5,0.020664869721473494,0.0,0.0,,14.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,19.0,1.0,0.05263157894736842,11.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,7.357142857142857,0.14285714285714285,0.019417475728155338,10.357142857142858,0.14285714285714285,0.01379310344827586,11.214285714285714,0.21428571428571427,0.01910828025477707,12.5,0.2857142857142857,0.022857142857142857,13.071428571428571,0.14285714285714285,0.01092896174863388,11.214285714285714,0.21428571428571427,0.01910828025477707,9.785714285714286,0.0,0.0,4.0,0.14285714285714285,0.03571428571428571
2020-06-16,2.0,84.0,0.023809523809523808,1.6428571428571428,80.57142857142857,0.020390070921985814,0.0,0.0,,8.0,0.0,0.0,13.0,1.0,0.07692307692307693,14.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,7.714285714285714,0.14285714285714285,0.018518518518518517,10.857142857142858,0.21428571428571427,0.019736842105263157,11.5,0.21428571428571427,0.018633540372670808,12.428571428571429,0.2857142857142857,0.022988505747126436,13.285714285714286,0.14285714285714285,0.01075268817204301,11.214285714285714,0.21428571428571427,0.01910828025477707,9.571428571428571,0.0,0.0,3.9285714285714284,0.07142857142857142,0.01818181818181818
2020-06-17,0.0,84.0,0.0,1.5,81.5,0.018404907975460124,0.0,0.0,,7.0,0.0,0.0,12.0,0.0,0.0,14.0,1.0,0.07142857142857142,13.0,0.0,0.0,11.0,1.0,0.09090909090909091,13.0,0.0,0.0,7.0,1.0,0.14285714285714285,3.0,0.0,0.0,0.0,0.0,,8.0,0.14285714285714285,0.017857142857142856,11.285714285714286,0.14285714285714285,0.012658227848101264,11.857142857142858,0.2857142857142857,0.024096385542168672,12.428571428571429,0.2857142857142857,0.022988505747126436,13.357142857142858,0.21428571428571427,0.0160427807486631,11.142857142857142,0.21428571428571427,0.019230769230769232,9.5,0.07142857142857142,0.007518796992481203,3.7857142857142856,0.07142857142857142,0.018867924528301886
2020-06-18,2.0,84.0,0.023809523809523808,1.5714285714285714,82.07142857142857,0.019147084421235857,0.0,0.0,,8.0,0.0,0.0,13.0,1.0,0.07692307692307693,14.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,8.142857142857142,0.14285714285714285,0.017543859649122806,11.571428571428571,0.21428571428571427,0.018518518518518517,12.0,0.2857142857142857,0.023809523809523808,12.642857142857142,0.2857142857142857,0.022598870056497175,13.285714285714286,0.14285714285714285,0.01075268817204301,11.357142857142858,0.21428571428571427,0.018867924528301886,9.428571428571429,0.07142857142857142,0.007575757575757575,3.7857142857142856,0.07142857142857142,0.018867924528301886
2020-06-19,1.0,94.0,0.010638297872340425,1.5,83.42857142857143,0.01797945205479452,0.0,0.0,,10.0,0.0,0.0,12.0,1.0,0.08333333333333333,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,8.428571428571429,0.14285714285714285,0.01694915254237288,11.785714285714286,0.2857142857142857,0.02424242424242424,12.214285714285714,0.21428571428571427,0.017543859649122806,13.0,0.2857142857142857,0.021978021978021976,13.357142857142858,0.14285714285714285,0.0106951871657754,11.5,0.21428571428571427,0.018633540372670808,9.214285714285714,0.07142857142857142,0.007751937984496124,3.7857142857142856,0.07142857142857142,0.018867924528301886
2020-06-20,0.0,93.0,0.0,1.4285714285714286,84.64285714285714,0.01687763713080169,0.0,0.0,,11.0,0.0,0.0,13.0,2.0,0.15384615384615385,14.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,8.857142857142858,0.07142857142857142,0.008064516129032258,12.0,0.42857142857142855,0.03571428571428571,12.357142857142858,0.21428571428571427,0.017341040462427744,13.428571428571429,0.21428571428571427,0.015957446808510637,13.571428571428571,0.07142857142857142,0.005263157894736842,11.428571428571429,0.21428571428571427,0.01875,9.142857142857142,0.07142857142857142,0.0078125,3.7142857142857144,0.07142857142857142,0.01923076923076923
2020-06-21,3.0,93.0,0.03225806451612903,1.5,85.92857142857143,0.017456359102244388,0.0,0.0,,10.0,0.0,0.0,13.0,2.0,0.15384615384615385,16.0,0.0,0.0,14.0,1.0,0.07142857142857142,15.0,-1.0,-0.06666666666666667,15.0,0.0,0.0,7.0,1.0,0.14285714285714285,5.0,0.0,0.0,0.0,0.0,,9.142857142857142,0.07142857142857142,0.0078125,12.285714285714286,0.5714285714285714,0.04651162790697674,12.642857142857142,0.14285714285714285,0.011299435028248588,13.714285714285714,0.2857142857142857,0.020833333333333332,13.642857142857142,0.0,0.0,11.714285714285714,0.21428571428571427,0.018292682926829267,8.857142857142858,0.14285714285714285,0.016129032258064516,3.857142857142857,0.07142857142857142,0.018518518518518517
2020-06-22,0.0,93.0,0.0,1.4285714285714286,87.14285714285714,0.01639344262295082,0.0,0.0,,11.0,0.0,0.0,13.0,2.0,0.15384615384615385,14.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,9.5,0.07142857142857142,0.007518796992481203,12.571428571428571,0.7142857142857143,0.05681818181818182,12.785714285714286,0.14285714285714285,0.011173184357541898,14.214285714285714,0.2857142857142857,0.020100502512562814,13.857142857142858,-0.07142857142857142,-0.005154639175257732,11.785714285714286,0.21428571428571427,0.01818181818181818,8.785714285714286,0.14285714285714285,0.016260162601626015,3.857142857142857,0.07142857142857142,0.018518518518518517
2020-06-23,1.0,94.0,0.010638297872340425,1.3571428571428572,88.78571428571429,0.015285599356395816,0.0,0.0,,10.0,0.0,0.0,12.0,1.0,0.08333333333333333,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,10.0,0.07142857142857142,0.007142857142857143,12.785714285714286,0.7857142857142857,0.061452513966480445,13.071428571428571,0.07142857142857142,0.00546448087431694,14.571428571428571,0.2857142857142857,0.0196078431372549,13.785714285714286,-0.07142857142857142,-0.005181347150259067,12.071428571428571,0.14285714285714285,0.011834319526627219,8.571428571428571,0.14285714285714285,0.016666666666666666,3.7857142857142856,0.07142857142857142,0.018867924528301886
2020-06-24,2.0,119.0,0.01680672268907563,1.3571428571428572,92.14285714285714,0.014728682170542637,0.0,0.0,,7.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,10.285714285714286,0.07142857142857142,0.006944444444444443,13.428571428571429,0.7857142857142857,0.05851063829787234,13.928571428571429,0.14285714285714285,0.010256410256410256,15.214285714285714,0.21428571428571427,0.014084507042253521,14.285714285714286,-0.07142857142857142,-0.004999999999999999,12.357142857142858,0.07142857142857142,0.005780346820809248,8.571428571428571,0.14285714285714285,0.016666666666666666,3.9285714285714284,0.0,0.0
2020-06-25,1.0,118.0,0.00847457627118644,1.3571428571428572,94.64285714285714,0.014339622641509436,0.0,0.0,,8.0,0.0,0.0,20.0,2.0,0.1,20.0,2.0,0.1,18.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,12.0,1.0,0.08333333333333333,7.0,-1.0,-0.14285714285714285,0.0,0.0,,10.214285714285714,0.0,0.0,14.0,0.9285714285714286,0.0663265306122449,14.714285714285714,0.2857142857142857,0.019417475728155338,15.785714285714286,0.21428571428571427,0.013574660633484162,14.857142857142858,-0.07142857142857142,-0.004807692307692307,12.642857142857142,0.07142857142857142,0.005649717514124294,8.5,0.21428571428571427,0.025210084033613443,4.214285714285714,-0.07142857142857142,-0.01694915254237288
2020-06-26,2.0,119.0,0.01680672268907563,1.4285714285714286,97.21428571428571,0.014695077149155035,0.0,0.0,,7.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,14.571428571428571,0.8571428571428571,0.058823529411764705,15.642857142857142,0.2857142857142857,0.0182648401826484,16.071428571428573,0.21428571428571427,0.01333333333333333,15.357142857142858,-0.07142857142857142,-0.004651162790697674,13.0,0.07142857142857142,0.005494505494505494,8.357142857142858,0.21428571428571427,0.025641025641025637,4.214285714285714,-0.07142857142857142,-0.01694915254237288
2020-06-27,2.0,121.0,0.01652892561983471,1.3571428571428572,99.07142857142857,0.013698630136986302,0.0,0.0,,9.0,0.0,0.0,10.0,0.0,0.0,20.0,1.0,0.05,22.0,0.0,0.0,22.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,9.642857142857142,0.0,0.0,14.214285714285714,0.8571428571428571,0.06030150753768844,16.142857142857142,0.35714285714285715,0.022123893805309734,16.285714285714285,0.14285714285714285,0.008771929824561403,16.142857142857142,-0.07142857142857142,-0.004424778761061947,13.357142857142858,0.07142857142857142,0.0053475935828877,8.857142857142858,0.21428571428571427,0.02419354838709677,4.5,-0.07142857142857142,-0.015873015873015872
2020-06-28,3.0,122.0,0.02459016393442623,1.5714285714285714,100.92857142857143,0.01556970983722576,0.0,0.0,,8.0,0.0,0.0,11.0,1.0,0.09090909090909091,18.0,1.0,0.05555555555555555,24.0,1.0,0.041666666666666664,21.0,1.0,0.047619047619047616,14.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,9.142857142857142,0.0,0.0,13.928571428571429,0.9285714285714286,0.06666666666666667,16.5,0.35714285714285715,0.021645021645021644,16.714285714285715,0.21428571428571427,0.012820512820512818,16.714285714285715,0.07142857142857142,0.004273504273504273,13.571428571428571,0.0,0.0,9.428571428571429,0.21428571428571427,0.022727272727272724,4.785714285714286,-0.07142857142857142,-0.014925373134328358
2020-06-29,3.0,122.0,0.02459016393442623,1.5714285714285714,102.85714285714286,0.015277777777777777,0.0,0.0,,10.0,1.0,0.1,12.0,0.0,0.0,19.0,1.0,0.05263157894736842,21.0,1.0,0.047619047619047616,21.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,8.857142857142858,0.07142857142857142,0.008064516129032258,13.714285714285714,0.9285714285714286,0.06770833333333334,16.928571428571427,0.42857142857142855,0.02531645569620253,16.857142857142858,0.21428571428571427,0.01271186440677966,17.428571428571427,0.07142857142857142,0.004098360655737705,13.785714285714286,0.0,0.0,9.928571428571429,0.21428571428571427,0.021582733812949638,5.142857142857143,-0.07142857142857142,-0.013888888888888886
