,deaths,deaths,deaths,deaths,deaths,deaths,deaths,deaths,deaths,deaths,deaths,deaths,count,count,count,count,count,count,count,count,count,count,count,count,tested,tested,tested,tested,tested,tested,tested,tested,tested,tested,tested,tested,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,deaths_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,count_per_million,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,deaths_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,count_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,tested_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,percentage_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,count_per_million_7day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,deaths_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,percentage_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,count_per_million_14day,population,population,population,population,population,population,population,population,population,population,population,population
2020-03-27,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,203.0,3.0,488.0,4.0,2.0,63.0,8.0,39.0,0.0,132.0,35.0,0.0,0.0,0.0,4911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0993687639991855,inf,inf,inf,inf,inf,,inf,inf,,0.0,0.0,0.6349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.8182525970314614,4.12279327489961,0.0,75.01847745750185,4.059001647954669,38.73015873015873,6.0887805085958355,3.0258788286823055,62.72969773247078,6.75141948594692,48.713160672241614,0.0,54.004671404076454,24.049627436914392,0.0,1.2857142857142858,0.0,4.428571428571429,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,-0.14285714285714285,1.2857142857142858,1.1428571428571428,0.14285714285714285,194.85714285714286,1.5714285714285714,372.0,3.4285714285714284,2.142857142857143,33.142857142857146,5.142857142857143,15.857142857142858,0.14285714285714285,85.28571428571429,30.571428571428573,0.8571428571428571,0.0,0.0,3077.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.12088014111967318,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.475134621476085,0.0,0.35147392290249435,0.0,0.0,0.14224421254528521,0.12056106224905214,0.535309457936721,-0.3539055065219476,0.5260195266630824,0.7852939571237352,0.25657920394762496,72.00929152148665,2.1261437203572076,29.523809523809526,5.218954721653573,3.2420130307310413,33.00065731050618,4.340198240965878,19.80644994365868,0.3539055065219476,34.89262860198447,21.00661335305992,1.5394752236857498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-03-28,3.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,246.0,4.0,465.0,5.0,2.0,13.0,6.0,33.0,1.0,128.0,18.0,3.0,0.0,0.0,3887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1196295343452534,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.1086474501108647,0.0,1.0317460317460319,0.0,0.0,1.991418975633993,0.0,1.2490554018523492,0.0,2.0456314925786536,1.3742644249665366,0.0,90.9090909090909,5.4120021972728924,36.904761904761905,7.610975635744794,3.0258788286823055,12.944223341620955,5.063564614460191,41.21882826112752,2.4773385456536334,52.36816621001353,12.36837982469883,5.388163282900125,1.7142857142857142,0.0,6.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.14285714285714285,1.8571428571428572,1.4285714285714286,0.0,230.0,2.142857142857143,415.14285714285717,4.142857142857143,2.2857142857142856,32.42857142857143,5.285714285714286,20.428571428571427,0.2857142857142857,84.57142857142857,32.42857142857143,1.0,0.0,0.0,3020.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.13744501726339686,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6335128286347798,0.0,0.47619047619047616,0.0,0.0,0.4267326376358556,0.12056106224905214,0.535309457936721,-0.3539055065219476,0.7598059829577857,0.9816174464046691,0.0,84.99630450849963,2.899286891396192,32.94784580498867,6.306236955331402,3.458147232779777,32.28943624777975,4.460759303214929,25.5164174949837,0.7078110130438952,34.60039553161608,22.282716033385988,1.796054427633375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-03-29,4.0,0.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,416.0,11.0,1105.0,17.0,9.0,64.0,14.0,61.0,3.0,416.0,82.0,9.0,0.0,0.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.473639091298757,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.4781966001478197,0.0,1.4285714285714286,1.5221951271489589,0.0,0.0,1.68785487148673,0.0,0.0,3.2730103881258454,2.061396637449805,0.0,153.73244641537323,14.883006042500453,87.6984126984127,25.877317161532304,13.616454729070375,63.72540722028778,11.814984100407111,76.1923795129933,7.4320156369609,170.19654018254397,56.344841423628004,16.164489848700374,2.2857142857142856,0.0,8.428571428571429,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,2.857142857142857,1.8571428571428572,0.0,289.42857142857144,3.7142857142857144,549.0,6.428571428571429,3.142857142857143,39.714285714285715,7.0,28.714285714285715,0.7142857142857143,124.42857142857143,43.0,2.2857142857142856,0.0,0.0,3073.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17861956774343482,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8446837715130397,0.0,0.6689342403628118,0.21745644673556555,0.0,0.4267326376358556,0.3616831867471564,0.535309457936721,0.0,1.1689322814735164,1.2761026803260698,0.0,106.95808256783867,5.0254306117534,43.57142857142857,9.785540103100452,4.754952445072194,39.543891087589294,5.9074920502035555,35.86573368176031,1.7695275326097382,50.907000858171635,29.54668513678054,4.105267263161999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-03-30,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,172.0,4.0,460.0,8.0,2.0,43.0,10.0,41.0,1.0,110.0,59.0,10.0,0.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17138599105812222,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.843927435743365,1.2490554018523492,0.0,1.6365051940629227,0.6871322124832683,0.0,63.562453806356245,5.4120021972728924,36.507936507936506,12.177561017191671,3.0258788286823055,42.81550797613085,8.43927435743365,51.21127147594632,2.4773385456536334,45.00389283673038,40.54080053651283,17.96054427633375,1.7142857142857142,0.0,9.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,3.7142857142857144,2.0,0.0,239.85714285714286,4.142857142857143,572.4285714285714,7.571428571428571,3.0,44.857142857142854,7.857142857142857,33.285714285714285,0.8571428571428571,177.57142857142858,48.714285714285715,3.7142857142857144,0.0,0.0,3153.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.18154222544400145,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6335128286347798,0.0,0.7142857142857143,0.21745644673556555,0.0,0.4267326376358556,0.3616831867471564,0.713745943915628,0.0,1.5196119659155713,1.3742644249665366,0.0,88.63900327314961,5.605287990032639,45.430839002267575,11.525191676984974,4.538818243023458,44.66468273921955,6.630858423697868,41.57570123308533,2.1234330391316854,72.64914129357905,33.47315492239922,6.67105930263825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-03-31,5.0,0.0,26.0,1.0,0.0,1.0,1.0,3.0,0.0,11.0,3.0,1.0,495.0,6.0,938.0,13.0,6.0,57.0,8.0,14.0,1.0,274.0,51.0,4.0,0.0,0.0,4779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19627537141661436,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.8477457501847745,0.0,2.0634920634920637,1.5221951271489589,0.0,0.9957094878169965,0.843927435743365,3.7471662055570474,0.0,4.500389283673038,2.061396637449805,1.796054427633375,182.9268292682927,8.118003295909338,74.44444444444444,19.788536652936468,9.077636486046917,56.7554408055688,6.75141948594692,17.48677562593289,2.4773385456536334,112.10060579331021,35.043742836646686,7.1842177105335,2.2857142857142856,0.0,11.714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.5714285714285714,1.0,0.0,4.571428571428571,2.2857142857142856,0.14285714285714285,273.0,5.0,637.0,8.714285714285714,3.857142857142857,46.714285714285715,8.285714285714286,34.0,1.1428571428571428,198.71428571428572,51.0,4.142857142857143,0.0,0.0,3391.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.18782645324347091,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8446837715130397,0.0,0.929705215419501,0.4349128934711311,0.0,0.5689768501811409,0.48224424899620855,1.2490554018523492,0.0,1.870291650357626,1.5705879142474704,0.25657920394762496,100.8869179600887,6.765002746591115,50.55555555555556,13.264843250869497,5.835623455315875,46.51385750230827,6.992541610445025,42.46788366297987,2.8312440521755806,81.29924017648307,35.043742836646686,7.440796914481125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-04-01,18.0,0.0,43.0,0.0,2.0,1.0,0.0,1.0,0.0,17.0,3.0,1.0,394.0,14.0,986.0,24.0,11.0,94.0,20.0,103.0,1.0,262.0,50.0,5.0,0.0,0.0,5159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1911223105252956,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.651884700665189,0.0,3.4126984126984126,0.0,3.0258788286823055,0.9957094878169965,0.0,1.2490554018523492,0.0,6.955147074767422,2.061396637449805,1.796054427633375,145.60236511456023,18.94200769045512,78.25396825396825,36.53268305157501,16.64233355775268,93.59669185479768,16.8785487148673,128.65270639079196,2.4773385456536334,107.19109021112145,34.356610624163416,8.980272138166875,4.857142857142857,0.0,17.428571428571427,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,1.0,0.0,6.857142857142857,2.5714285714285716,0.2857142857142857,310.2857142857143,6.571428571428571,730.7142857142857,11.714285714285714,5.142857142857143,55.42857142857143,10.428571428571429,46.714285714285715,1.1428571428571428,223.14285714285714,52.142857142857146,4.714285714285714,0.0,0.0,3739.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19541547277936963,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7949530144652093,0.0,1.3832199546485258,0.4349128934711311,0.43226840409747214,0.7112210627264262,0.48224424899620855,1.2490554018523492,0.0,2.8054374755364386,1.7669114035284046,0.5131584078952499,114.66582198289515,8.891146466948323,57.99319727891156,17.831428632316374,7.780831273754501,55.19075446757067,8.800957544180807,58.3487309151026,2.8312440521755806,91.29361118308162,35.82903679377043,8.467113730271626,2.7857142857142856,0.0,10.071428571428571,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.0,3.9285714285714284,1.4285714285714286,0.21428571428571427,220.5,3.5714285714285716,487.14285714285717,6.785714285714286,3.2142857142857144,38.357142857142854,7.071428571428571,26.5,0.7142857142857143,139.85714285714286,36.07142857142857,2.7142857142857144,0.0,0.0,2884.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.168878763866878,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0294583465315172,0.0,0.7993197278911565,0.21745644673556555,0.21613420204873607,0.3556105313632131,0.3014026556226304,0.8029641869050818,0.0,1.6072818870260848,0.9816174464046691,0.38486880592143746,81.48558758314856,4.832144818993654,38.66213151927438,10.329181219939365,4.863019546096563,38.19257106840907,5.967772581328081,33.09996814908725,1.7695275326097382,57.21923517812863,24.78584052171789,4.875004875004875,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-04-02,2.0,0.0,16.0,0.0,1.0,0.0,0.0,-1.0,0.0,10.0,2.0,1.0,192.0,14.0,715.0,9.0,10.0,75.0,32.0,66.0,2.0,231.0,68.0,4.0,0.0,0.0,3272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.21852078239608802,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7390983000739099,0.0,1.2698412698412698,0.0,1.5129394143411528,0.0,0.0,-1.2490554018523492,0.0,4.091262985157307,1.3742644249665366,1.796054427633375,70.95343680709534,18.94200769045512,56.74603174603175,13.69975614434063,15.129394143411528,74.67821158627474,27.00567794378768,82.43765652225504,4.954677091307267,94.50817495713379,46.72499044886224,7.1842177105335,4.571428571428571,0.0,18.714285714285715,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,8.142857142857142,2.857142857142857,0.42857142857142855,302.57142857142856,8.0,736.7142857142857,11.428571428571429,6.0,58.42857142857143,14.0,51.0,1.2857142857142858,221.85714285714286,51.857142857142854,5.0,0.0,0.0,3860.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1908233117483811,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6893675430260795,0.0,1.485260770975057,0.4349128934711311,0.6484026061462083,0.5689768501811409,0.48224424899620855,0.8921824298945351,0.0,3.3314570021995213,1.9632348928093382,0.7697376118428749,111.81501425403863,10.824004394545785,58.469387755102034,17.396515738845245,9.077636486046917,58.177882931021664,11.814984100407111,63.70182549446981,3.185149558697529,90.76759165641855,35.632713304489485,8.980272138166875,2.9285714285714284,0.0,11.142857142857142,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.0,4.642857142857143,1.5714285714285714,0.2857142857142857,234.21428571428572,4.571428571428571,529.0714285714286,7.214285714285714,3.9285714285714284,42.785714285714285,9.071428571428571,31.142857142857142,0.8571428571428571,151.28571428571428,39.5,3.0,0.0,0.0,3118.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.16966739967014843,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.082251082251082,0.0,0.8843537414965985,0.21745644673556555,0.32420130307310413,0.3556105313632131,0.3014026556226304,0.713745943915628,0.0,1.8995149573944643,1.079779191045136,0.5131584078952499,86.5536902122268,6.185145368311876,41.98979591836734,10.981550560146061,5.9436905563402425,42.60214165731292,7.655627452814811,38.89915394340173,2.1234330391316854,61.89496430402268,27.1417223930891,5.388163282900125,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-04-03,16.0,0.0,53.0,0.0,0.0,11.0,0.0,4.0,0.0,18.0,3.0,1.0,536.0,13.0,1209.0,12.0,8.0,89.0,16.0,74.0,4.0,415.0,74.0,5.0,0.0,0.0,4392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.27527322404371585,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.912786400591279,0.0,4.2063492063492065,0.0,0.0,10.952804365986962,0.0,4.996221607409397,0.0,7.364273373283153,2.061396637449805,1.796054427633375,198.07834441980785,17.5890071411369,95.95238095238095,18.266341525787507,12.103515314729222,88.61814441571269,13.50283897189384,92.43009973707383,9.909354182614534,169.78741388402824,50.84778372376186,8.980272138166875,6.857142857142857,0.0,25.142857142857142,0.2857142857142857,0.42857142857142855,2.142857142857143,0.5714285714285714,1.2857142857142858,0.0,10.428571428571429,2.4285714285714284,0.5714285714285714,350.14285714285717,9.428571428571429,839.7142857142857,12.571428571428571,6.857142857142857,62.142857142857146,15.142857142857142,56.0,1.8571428571428572,262.2857142857143,57.42857142857143,5.714285714285714,0.0,0.0,3786.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.2217611106919188,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.534051314539119,0.0,1.9954648526077097,0.4349128934711311,0.6484026061462083,2.1336631881792782,0.48224424899620855,1.6059283738101635,0.0,4.2666028273783345,1.6687496588879371,1.0263168157904998,129.3949952486538,12.756862322143247,66.64399092970521,19.136167312729768,10.374441698339332,61.87623245719908,12.779472598399527,69.94710250373156,4.60077158478532,107.30798343926878,39.4610213454677,10.263168157905001,4.071428571428571,0.0,14.785714285714286,0.14285714285714285,0.21428571428571427,1.1428571428571428,0.35714285714285715,0.8571428571428571,-0.07142857142857142,5.857142857142857,1.7857142857142858,0.35714285714285715,272.5,5.5,605.8571428571429,8.0,4.5,47.642857142857146,10.142857142857142,35.92857142857143,1.0,173.78571428571428,44.0,3.2857142857142856,0.0,0.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17653180153180154,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5045929680076022,0.0,1.1734693877551021,0.21745644673556555,0.32420130307310413,1.1379537003622817,0.3014026556226304,1.070618915873442,-0.1769527532609738,2.396311177020708,1.2270218080058364,0.6414480098690626,100.70214338507022,7.4415030212502264,48.08390022675737,12.177561017191671,6.808227364535187,47.438444883852625,8.559835419682702,44.876776223695124,2.4773385456536334,71.10030602062662,30.233817349263806,5.901321690795375,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-04-04,19.0,0.0,33.0,0.0,0.0,-1.0,0.0,2.0,1.0,7.0,5.0,0.0,481.0,10.0,1453.0,50.0,22.0,95.0,29.0,137.0,3.0,432.0,121.0,12.0,0.0,0.0,5533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.2626061810952467,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.021433850702143,0.0,2.619047619047619,0.0,0.0,-0.9957094878169965,0.0,2.4981108037046984,2.4773385456536334,2.863884089610115,3.4356610624163415,0.0,177.7531411677753,13.53000549318223,115.31746031746032,76.10975635744795,33.28466711550536,94.59240134261468,24.473895636557586,171.12059005377185,7.4320156369609,176.74256095879565,83.14299771047547,21.5526531316005,9.142857142857142,0.0,28.0,0.2857142857142857,0.42857142857142855,1.7142857142857142,0.5714285714285714,1.4285714285714286,0.14285714285714285,10.714285714285714,2.857142857142857,0.5714285714285714,383.7142857142857,10.285714285714286,980.8571428571429,19.0,9.714285714285714,73.85714285714286,18.428571428571427,70.85714285714286,2.142857142857143,305.7142857142857,72.14285714285714,7.0,0.0,0.0,4021.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.24389030974708725,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.378735086052159,0.0,2.2222222222222223,0.4349128934711311,0.6484026061462083,1.7069305505434225,0.48224424899620855,1.7843648597890702,0.3539055065219476,4.383496055525685,1.9632348928093382,1.0263168157904998,141.80128814275156,13.916577078701724,77.84580498866214,28.92170741583022,14.697125739314053,73.54025788591247,15.552377030127724,88.50449704553789,5.308582597829214,125.07575411766625,49.57168104343578,12.572380993433624,5.428571428571429,0.0,17.0,0.14285714285714285,0.21428571428571427,1.0714285714285714,0.35714285714285715,0.9285714285714286,0.0,6.285714285714286,2.142857142857143,0.2857142857142857,306.85714285714283,6.214285714285714,698.0,11.571428571428571,6.0,53.142857142857146,11.857142857142858,45.642857142857146,1.2142857142857142,195.14285714285714,52.285714285714285,4.0,0.0,0.0,3521.0714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19823511512323766,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.00612395734347,0.0,1.3492063492063493,0.21745644673556555,0.32420130307310413,1.0668315940896391,0.3014026556226304,1.1598371588628957,0.0,2.571651019241736,1.4724261696070036,0.5131584078952499,113.39879632562557,8.407931985048958,55.3968253968254,17.61397218558081,9.077636486046917,52.91484706684611,10.006568166671329,57.0104572702608,3.008196805436554,79.83807482464115,35.927198538410885,7.1842177105335,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
2020-04-05,14.0,0.0,31.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,7.0,1.0,318.0,7.0,899.0,12.0,17.0,70.0,29.0,74.0,4.0,277.0,79.0,11.0,0.0,0.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.16641984450203628,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.173688100517369,0.0,2.4603174603174605,0.0,0.0,0.9957094878169965,0.843927435743365,2.4981108037046984,0.0,2.0456314925786536,4.809925487382879,1.796054427633375,117.51662971175166,9.47100384522756,71.34920634920636,18.266341525787507,25.719970043799595,69.69966414718976,24.473895636557586,92.43009973707383,9.909354182614534,113.3279846888574,54.2834447861782,19.756598703967125,10.571428571428571,0.0,29.857142857142858,0.14285714285714285,0.42857142857142855,1.8571428571428572,0.42857142857142855,1.7142857142857142,0.14285714285714285,10.285714285714286,3.4285714285714284,0.7142857142857143,369.7142857142857,9.714285714285714,951.4285714285714,18.285714285714285,10.857142857142858,74.71428571428571,20.571428571428573,72.71428571428571,2.2857142857142856,285.85714285714283,71.71428571428571,7.285714285714286,0.0,0.0,4460.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.21331795906601328,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.906662443247809,0.0,2.369614512471655,0.21745644673556555,0.6484026061462083,1.849174763088708,0.3616831867471564,2.141237831746884,0.3539055065219476,4.208156213304659,2.3558818713712055,1.2828960197381252,136.6276000422342,13.143433907662736,75.51020408163265,27.83442518215239,16.426199355703947,74.39372316118416,17.360792963863513,90.82417136326366,5.662488104351161,116.95167476142528,49.277195809514375,13.085539401328875,6.428571428571429,0.0,19.142857142857142,0.14285714285714285,0.21428571428571427,1.1428571428571428,0.42857142857142855,1.0714285714285714,0.07142857142857142,6.571428571428571,2.642857142857143,0.35714285714285715,329.57142857142856,6.714285714285714,750.2142857142857,12.357142857142858,7.0,57.214285714285715,13.785714285714286,50.714285714285715,1.5,205.14285714285714,57.357142857142854,4.785714285714286,0.0,0.0,3766.8571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19916186286407767,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.3756731073804245,0.0,1.5192743764172334,0.21745644673556555,0.32420130307310413,1.1379537003622817,0.3616831867471564,1.3382736448418027,0.1769527532609738,2.6885442473890873,1.8159922758486375,0.6414480098690626,121.79284130503642,9.08443225970807,59.5408163265306,18.809982642626423,10.59057590038807,56.968807124386736,11.634142507033534,63.344952522511996,3.71600781848045,83.92933780979847,39.41194047314746,8.595403332245438,2706000.0,739098.0,12600000.0,656946.0,660965.0,1004309.0,1184936.0,800605.0,403659.0,2444233.0,1455324.0,556776.0
